2025-07-11 10:09:48,544 - extrato_app.CoreData.batch_runner - INFO - Iniciando geração de resumo final para competência 01-2025
2025-07-11 10:09:48,545 - extrato_app.CoreData.batch_runner - INFO - Verificando se já existe geração para as CIAs na competência 01-2025
2025-07-11 10:09:48,546 - extrato_app.CoreData.batch_runner - INFO - Executando query: SELECT 1 FROM cont_prod_zurich WHERE competencia = '01-2025' LIMIT 1;
2025-07-11 10:09:48,548 - extrato_app.CoreData.batch_runner - WARNING -  Já foi gerado Conta Virtual para Zurich na competência 01-2025
2025-07-11 10:09:48,549 - extrato_app.CoreData.batch_runner - INFO - Consultando resumo para 1 CIAs (solicitadas + geradas anteriormente)
2025-07-11 10:09:48,603 - extrato_app.CoreData.batch_runner - INFO - Processamento concluído para Zurich com sucesso
2025-07-11 10:09:48,603 - extrato_app.CoreData.batch_runner - INFO - Processando CIA: Chubb - 01-2025
2025-07-11 10:09:48,851 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:50,043 - extrato_app.CoreData.batch_runner - INFO - Iniciando geração de resumo final para competência 01-2025
2025-07-11 10:09:50,045 - extrato_app.CoreData.batch_runner - INFO - Verificando se já existe geração para as CIAs na competência 01-2025
2025-07-11 10:09:50,048 - extrato_app.CoreData.batch_runner - INFO - Executando query: SELECT 1 FROM cont_prod_chubb WHERE competencia = '01-2025' LIMIT 1;
2025-07-11 10:09:50,050 - extrato_app.CoreData.batch_runner - WARNING -  Já foi gerado Conta Virtual para Chubb na competência 01-2025
2025-07-11 10:09:50,052 - extrato_app.CoreData.batch_runner - INFO - Consultando resumo para 1 CIAs (solicitadas + geradas anteriormente)
2025-07-11 10:09:50,121 - extrato_app.CoreData.batch_runner - INFO - Processamento concluído para Chubb com sucesso
2025-07-11 10:09:50,121 - extrato_app.CoreData.batch_runner - INFO - Processando CIA: Sompo - 01-2025
2025-07-11 10:09:50,856 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:52,154 - extrato_app.CoreData.batch_runner - INFO - Iniciando geração de resumo final para competência 01-2025
2025-07-11 10:09:52,158 - extrato_app.CoreData.batch_runner - INFO - Verificando se já existe geração para as CIAs na competência 01-2025
2025-07-11 10:09:52,162 - extrato_app.CoreData.batch_runner - INFO - Executando query: SELECT 1 FROM cont_prod_sompo WHERE competencia = '01-2025' LIMIT 1;
